N,P,K,temperature,humidity,ph,rainfall,label
34,90,59,17.359098289593696,84.78744223690529,8.711183672985218,277.03176572558755,rice
73,59,36,30.62608986986953,77.6461198260694,4.485917874125229,297.9244562626696,rice
96,98,60,16.749085001291903,82.24781497614201,6.952600928778896,380.6254092737634,maize
67,65,47,17.841422873159896,74.38531668993197,7.763021633506027,141.5414512504203,rice
39,51,37,25.85682464179959,60.561298789427696,6.629582432404515,150.3188980235348,maize
28,38,96,19.84367607698399,63.139129268261556,4.408483877045494,211.4247059151569,maize
55,25,71,24.114882436745635,82.03139398310185,4.254997650147925,243.50703400822695,rice
80,62,60,33.05565917381914,84.5682342137276,4.853782972279136,184.7951577467153,wheat
50,44,81,25.07702860025556,83.86715023688222,7.191102123498368,360.1715262318834,wheat
64,92,44,19.888687291784457,66.2968178025288,8.398005569705319,344.5945218227138,maize
61,90,23,26.842970253918033,71.18653622084385,4.457121930869716,260.34335687262876,wheat
24,27,49,25.300508598021057,58.448784191851516,5.630884132701109,323.367316694054,wheat
24,20,85,28.612930613050814,89.41764891583692,7.610392665545635,151.4175738934974,rice
34,97,64,29.90397173537989,72.48721420571181,7.092539087671291,236.09087968434395,rice
20,22,52,26.597859964280012,62.91642673458665,6.055619188368783,129.62025811255486,wheat
83,48,93,34.24515904739322,68.88102779173624,6.6204055127188095,345.7189201349022,maize
99,46,74,25.767833808426445,81.44627237433457,5.730175394964421,316.6098188952758,barley
33,33,64,31.48154760654118,65.5053214535261,5.2192211897928615,202.26877546616376,barley
71,41,77,32.96373015593316,51.723283625630636,6.2448407549797125,219.15677731334625,maize
79,49,81,27.000819600870788,85.93250366668349,5.834125068570797,276.13955760615187,rice
79,83,36,16.738503963365396,53.67211556129931,7.327516187467454,303.2380143695059,barley
98,35,91,23.800961885245567,80.49222469433005,4.349470049192836,132.8683989170109,barley
96,41,88,29.88559977336453,58.864131346358434,8.651924634960489,372.56167962640717,barley
82,70,74,22.2246895097177,85.880371898353,4.625926659605339,153.16673138566185,wheat
57,26,30,20.10213786655575,55.15132828092912,5.230045496853774,107.46158188446596,wheat
47,56,67,30.70301580881389,88.91095633432886,7.4573743983797485,282.4477387879215,barley
57,24,35,26.660846739699934,57.70943012589054,8.144744546790218,236.7421834445108,wheat
48,31,84,16.613621023020613,85.23757428367091,7.22627265663715,371.95970849974736,maize
29,92,40,16.90042333196231,70.48081358964748,5.484637274167985,211.08413835391093,maize
27,51,98,18.28556940225463,71.96789350166081,4.276412471421983,321.29968076001035,maize
76,33,25,30.304800062824526,68.4728180637304,8.280714573425676,337.09727996440523,rice
80,69,65,22.751934138181532,80.80733705026891,7.655600846841848,226.56803666968,barley
20,20,84,34.0878604614133,76.65789258335329,5.730586114251134,369.09024428657,barley
61,61,82,15.975099395655867,70.26468359931661,8.674765217096127,266.46974824183377,barley
22,25,70,34.889703597680956,55.90332907228397,7.6649227695766635,298.38176672940716,rice
41,56,41,19.91996610089841,88.60763952846126,8.694059339564415,258.6170046656182,barley
56,98,67,25.476911462444626,75.54988652779112,6.396277020515771,287.57373859731155,rice
74,20,33,25.558421209654334,68.53350791414027,5.996810463278323,154.13521923514244,wheat
49,52,62,28.968210094634173,72.0916208297674,4.870184255618607,314.6432893018373,maize
91,72,26,28.554576803003712,68.94999142980993,8.07096358345738,245.68140534029845,barley
82,47,59,24.837860883482303,78.41679155349571,6.297777567756397,337.45769587925884,rice
67,70,47,17.247965390121756,66.80745653692807,6.926591388475758,202.23799461940172,maize
82,82,22,29.5173083712805,63.9803266239873,4.049144450030127,334.2479717523978,barley
32,22,62,28.508541448509362,78.93376882149084,7.706971891239391,155.6701290327913,wheat
74,88,42,16.551695096971063,66.86685890232948,8.571217421579425,199.8343847741611,maize
20,73,99,30.4623572647633,62.005896464356525,7.424781992638909,253.2794122040985,barley
41,33,64,32.0889748956203,55.81791190473487,6.5727062678966215,301.91080025645465,barley
78,21,52,16.77282130713484,88.06332713103279,5.127288686798999,122.22139436679967,wheat
42,87,95,23.10263305045578,72.48758201278824,6.432850767908882,213.72684750787081,barley
26,76,52,20.295537798654745,60.369145146045774,6.9443288600541635,290.9240586527646,barley
79,89,83,23.655966030063293,80.64236686457583,7.700959682069543,194.7083610765792,barley
69,69,42,15.203347092395026,62.15027552008759,7.151262852942222,108.1410917322525,barley
70,45,66,25.891056045414835,83.09458585596366,4.416295375471323,278.7393435810882,barley
23,37,71,16.424998196804744,59.109456726061495,7.105784195037195,187.98186108042046,maize
39,37,45,19.58489000484435,74.15805320906361,7.244549112132175,396.57605748136035,barley
98,61,40,27.251961784445683,60.38612624732739,5.404346895463113,229.0776658319192,barley
90,96,50,29.894696667465915,68.21714391764833,7.3307744062687386,184.39844880857464,wheat
58,29,71,28.767209659099695,69.55707057530303,5.116430410149507,263.7033837447555,maize
40,28,38,26.27973728056557,71.72699249674741,5.491652463856564,149.32556002287737,rice
75,43,84,15.727293689550057,64.66398750840102,4.661576828429485,104.6080578428431,rice
90,62,81,31.463187578790432,69.13040956567461,7.347515180223587,142.08716175376222,barley
33,32,77,31.64679517386953,52.50423401775887,8.577963585571627,399.5021134578681,wheat
37,77,91,31.37104777046791,65.33685583355133,8.595221962666397,160.84961022171294,barley
64,31,23,20.904996395668302,63.263422900508615,4.70547914627184,310.099411461993,maize
99,72,28,29.342661693922004,73.3994165617642,5.547686770880761,269.89989574370645,barley
78,87,94,15.750568411792209,55.37466773780001,8.34999997576329,166.16569978810878,wheat
42,32,53,32.520064150412026,86.07906502584316,4.359953843459704,373.35344951260527,rice
63,36,69,29.487790525681046,78.27445897917832,8.713149790585083,357.37416226188265,barley
70,98,32,23.5728934716939,61.798391112169796,6.387846532543504,335.1247733578132,rice
28,78,39,24.748541641324415,64.63785439916367,7.266025805324844,222.8057561686481,rice
78,57,50,29.056353497313673,65.07837094582429,5.8058288113141625,275.6539553467961,barley
37,26,79,15.4716192698917,67.81331166147913,8.836230098052638,295.0515613985623,wheat
78,97,45,28.557590468253323,82.42808992065073,6.654843557878922,197.07635040308745,rice
72,49,89,29.284090194070973,76.09281308046862,6.205104201544364,180.89407351854538,wheat
93,73,79,17.07710121396786,79.02383858983451,6.422665909758223,154.7316461460555,wheat
74,82,88,34.40042687504387,63.83406271499002,8.779933638036047,170.74406122222138,barley
23,43,30,27.94583219561978,58.41674264357571,7.766018233570968,139.6084567523049,maize
95,22,30,31.481502460320577,75.27637398100241,4.70354814732151,298.61152525068826,maize
71,27,77,34.41044734134725,78.62344296349983,7.678834877938963,302.8055727175772,wheat
27,70,60,17.656571229171412,79.12651271567478,4.582649680506822,324.2083968313076,maize
89,88,76,25.9454896393896,60.062566513087205,7.578846158860145,160.65055724974437,barley
39,20,95,26.474537522062818,86.36537349503183,6.057833907190617,348.9755955558909,maize
58,52,39,21.418157829033483,68.85921595587232,4.998495879403442,301.9937533235993,rice
25,73,88,19.78835342751897,75.40559955192916,8.76749460041131,127.68482237676989,wheat
57,51,57,24.33604807210873,66.95661611463642,8.111943132981825,379.8143007614045,maize
84,70,26,16.784747044242792,56.4748064110892,8.79614100238231,105.35535797578332,rice
76,85,98,27.123771426216223,53.40111634789242,6.706638981808678,248.05473636912475,barley
57,62,46,19.110052707940437,85.98891031205578,5.253232902771066,298.2003479032172,wheat
28,54,60,23.05010626952479,79.98692223204347,8.865876526918033,324.22384366937524,barley
28,47,81,17.556181512839842,60.94031264433705,5.796524115217631,320.1016218542662,maize
35,44,50,19.711582783197677,74.54314910301824,6.653672924250111,245.5163518091176,maize
52,96,74,34.25378334041333,57.4031762126084,4.116093244873018,147.529950565498,barley
91,54,58,24.117534596783653,86.6496549499779,6.6612952853104055,356.20940683978887,maize
67,82,96,15.499527918657439,84.6124752161744,5.345032445437582,210.93174876839296,barley
60,49,89,34.67066610869444,56.444385214212566,7.1006606865291015,171.72627935041777,wheat
87,44,88,19.937480946367845,88.54428275588502,6.190003213999523,179.77412293991773,barley
28,80,63,16.085843436871713,55.58148570656965,8.393991204178446,389.46463336518065,barley
95,76,27,18.357465262488343,87.6427316843153,5.816501118996707,270.3657256271017,rice
33,93,59,16.393407444617015,56.76482117169377,6.08421161295007,347.29812289148504,maize
36,52,24,24.360589538930643,73.96294760860889,5.446702062260291,364.99592699490887,rice
31,81,52,18.882821507421724,81.8280313393075,8.316404346605587,338.9068149017408,maize
28,94,42,32.67867232079171,79.55433734149776,8.596201950589258,278.6320116124118,maize
57,91,91,33.29849614263167,62.550970971812475,4.359818206287113,358.4839944410479,wheat
33,69,89,23.744151733622747,75.84043087686669,6.759398201562888,398.81567588031027,maize
72,55,36,26.104330476638065,78.37355089373433,7.176033283854226,197.6974031423872,barley
43,80,36,21.723903698051735,79.96653223297297,6.435998778164123,110.45291793031419,maize
43,86,65,15.167277545615583,56.56217281358687,7.016213868495983,264.88556104215775,maize
53,42,21,20.35339969458411,64.56344070303636,5.800744292360255,391.8160503421061,rice
52,26,61,34.35887002977559,84.77447991010109,8.287821697300885,329.384736554218,barley
73,44,42,24.64905959833462,54.202225274552084,4.408629927994665,380.1496427724473,barley
97,38,59,27.64119953662642,51.47007989037823,7.771956787230173,338.0531465186451,barley
72,54,96,34.156825894394636,54.741548926033644,4.498134626023518,281.2837690732574,maize
99,69,52,15.73857844774712,67.57984877654005,8.792075240300697,397.33016485589445,maize
74,99,42,17.599710712101228,59.61696104295464,8.674448587409474,121.24229448956464,barley
63,88,85,19.599978269997138,62.58076182370559,7.877788137627613,284.5811932548081,rice
98,44,29,19.298846918755494,69.07264848833344,8.621497880278536,258.78756166931043,wheat
86,29,80,23.206232080818122,87.59726714732022,5.214135887117803,184.11950504875665,barley
57,76,34,33.280945984183646,74.14504755023754,6.3394027441884555,231.0119406508346,maize
97,57,79,27.767584570949474,80.20702028438359,6.7689214017489086,213.9243583844579,barley
82,59,56,31.951423426472335,62.25222309276167,8.532658003717199,257.11576862899165,barley
53,88,78,19.478701918586452,85.27757457715467,8.347166151332026,332.2810412625946,rice
67,28,80,29.631903526364574,51.17303263811107,6.86757596020238,235.12213599338358,maize
24,41,81,15.690780214903553,62.165582600948284,7.274585753551277,135.5850584698957,rice
98,79,62,30.346989637151616,52.56051608909319,4.348998721286053,143.0445736390201,maize
31,33,93,19.401615058739495,84.01123119439183,6.830596114268861,110.39388749180978,maize
60,91,96,19.968838179426683,53.15573592684036,7.34350986017604,182.40395847507338,maize
26,83,96,25.686176752005828,68.47522427902288,7.023382332263046,134.9828911269956,wheat
81,35,31,17.818273980523074,69.17334487056374,6.813708802266772,318.6432895375284,rice
85,49,87,29.060911959953295,59.262283420929776,4.775688085188452,148.9591396712171,barley
72,49,25,25.259102679155067,78.7777473634856,5.451335587299578,380.975370461859,barley
33,84,87,18.887227567070624,62.11631971130641,5.883958738154166,148.69108475388157,rice
78,90,67,20.32292803436219,88.26227117381637,5.844323909022835,201.15142873966965,rice
82,97,69,26.99474473005676,68.7444883447464,4.8500648539115385,116.91891998257987,wheat
87,78,72,22.71783106858677,71.6033989253217,6.246616894559663,274.1653829159593,barley
50,22,49,17.577225591560833,69.68791488922844,5.267899401217232,167.91356042270039,maize
59,33,20,28.35569274903211,67.23707073077038,4.564077704937668,325.24116216974346,rice
59,38,53,32.07787532571432,72.41740403333864,7.631895052027163,311.40295346957026,wheat
88,84,59,23.559112822022783,52.90365805803702,5.670141297752106,264.04668969231636,wheat
82,90,93,15.780839570476893,73.63444686623843,5.912573548302802,325.60469902238003,wheat
63,57,45,24.439173872684172,67.40509333911947,7.47563041154619,322.37381064186565,rice
40,76,33,22.498274700911463,57.28927823119227,5.090033377518164,174.87310154722775,rice
54,92,87,19.187891597578123,68.63127709385755,8.965688299134982,390.8487139813746,rice
87,87,87,25.631149108933187,66.30214743847677,7.067692422016844,253.73973764318544,wheat
89,69,30,32.42206742695615,63.31997961854409,5.764865821809553,254.9645899866386,wheat
56,36,65,20.603119718421976,77.66655830176867,7.931492694374912,250.5363215081255,rice
96,59,64,28.474171504445465,71.16474870622518,7.12959360485185,197.76894157930292,maize
70,87,42,31.311529442923806,87.61864982356072,4.935145065179814,331.89189750731543,wheat
33,57,59,18.96421559677291,61.473445701571706,5.504232402223785,374.4463741151544,rice
68,24,26,16.736285489330843,71.83676313780826,8.107254708499754,323.8657787198762,rice
83,92,61,17.89110294838078,87.23468555099049,8.80345544374395,365.08211303090695,barley
40,55,59,17.005396298108977,64.92528974173507,6.4290300997215155,293.80436740813116,barley
26,80,99,20.947829226968537,79.71997600489371,8.088284304645232,192.00167368676256,maize
67,39,59,27.853284089606834,81.49171134921016,5.630023143907438,383.7389526531258,maize
47,88,72,15.598417539101314,85.60060430266333,6.5794711861744055,202.64677960800944,maize
62,76,70,23.069036811197424,69.99360728774096,7.304530208278847,182.7209955455395,barley
38,42,26,24.972618630721087,82.575747272971,7.4706823393866575,151.29919682896073,maize
56,64,89,25.57038185872985,81.68103218678677,7.469297074335138,130.68927171181588,wheat
37,30,62,18.26652661629236,59.869420469726926,5.929166688565198,197.59530346385287,rice
60,85,96,32.24928699711245,78.97918256380484,8.296281528477708,390.7737969657608,rice
22,95,88,15.142468253872769,62.071512039016504,7.00713802020368,377.7803211669286,rice
74,66,60,17.893181726192363,51.723947864818015,5.172056445000242,321.03104301219565,wheat
99,73,68,26.193383688421775,71.86170215377862,7.393471438499459,324.88795773410345,maize
67,58,85,20.431927430897563,70.30353071010902,8.224953515959442,235.90329680529268,wheat
40,60,20,34.72140843741321,65.50997296866815,5.393767821005607,279.7948866303881,wheat
22,56,80,16.03752225810028,85.04615054680065,8.242208858065357,111.1768716275241,barley
71,43,65,17.308930170014815,88.0414944780972,8.59193018923864,328.71548485409033,wheat
62,33,30,21.200672619751302,87.14534285938407,6.463504357461423,176.42140208076407,maize
85,76,40,25.211413463519957,75.2444765665958,5.875875891510834,395.27252899305734,rice
46,68,83,15.102005901780489,82.29851086911646,5.86112518798817,104.60884837067469,rice
53,45,53,23.38331286148979,81.52477148609745,7.5906345167773885,259.3205091522751,rice
89,30,84,19.79726226348023,56.01057076036742,7.603265322437114,323.89287324825114,barley
33,20,85,32.52392702102655,73.77142393521528,8.3475008050194,199.10239891654857,barley
87,40,62,18.18716133724517,89.04066779920494,8.129693335395348,173.49795525758037,rice
83,49,41,20.237483767868206,88.15666483163017,8.190699206426949,332.5371423657733,rice
38,74,79,28.191089952053343,66.90447727279451,4.0375598117696185,391.4341047095023,maize
87,79,39,27.576131417791075,66.22229420561379,4.34084692648622,275.81988380750306,rice
77,39,61,21.801745247112116,87.52954062466068,4.6686565668252875,165.7861715204838,wheat
47,32,53,25.286454526182997,57.6218457514102,7.647876325063721,209.38239391043047,wheat
72,55,64,28.33967628041851,59.06415022921723,6.932494588332896,397.1633253300317,maize
99,56,67,24.25380885568553,78.95176078889126,5.978874802213651,375.4357752057735,barley
67,73,23,20.53556982144849,78.9483541851483,5.931361715920107,295.2796415697143,rice
87,34,85,28.463700907990223,80.25252304944036,8.368072919544261,198.88045191653333,maize
76,62,60,18.08545688078623,57.34896268117315,4.195361212444526,183.78271234289872,wheat
52,60,40,21.614639428179544,59.31442111328207,7.372609890918925,126.44591491749978,rice
36,82,97,31.632011389694924,69.80541372647885,4.5925758021740455,106.22430253322452,rice
66,37,45,24.752000000690387,72.02638842556141,8.053515135105002,397.3320224018903,wheat
98,78,21,21.76249902038714,63.074099687096066,6.017454284942133,184.6690814185811,rice
68,88,27,25.099571081306614,59.20617252653592,8.538259088029571,283.52637900347395,wheat
61,87,26,15.541068628574058,76.49731632360641,7.226194190248739,198.4020119694046,rice
48,65,82,16.49613831354533,54.58483292560912,7.265468325056375,162.37653883238272,rice
56,54,36,16.61680479902564,66.39278091115645,6.904741887342906,380.6250142919213,wheat
78,29,75,20.857910328074603,81.32635606645451,5.411975109122304,289.2212573370109,barley
22,62,73,33.606884369644376,58.958042640727705,4.56007180876323,369.1963250476572,rice
45,97,39,21.349621976075248,60.2066326958581,4.3893638800229065,387.24081322209656,wheat
73,77,86,19.984246073902685,80.98013932731462,5.0340785789335145,106.00440684221542,barley
41,30,95,32.0637251735912,86.58556775073978,7.06006466387211,347.214615500344,rice
60,77,64,16.597719829620914,82.02935328826905,8.748132127864167,384.7758556643786,maize
76,70,66,24.532155553505817,82.0383555059786,5.070109465533646,295.78339898575376,wheat
53,73,27,18.689945673830056,68.44248315019638,8.908050369541066,395.62976514205553,barley
35,95,48,15.578645002733458,52.82929155781066,6.333403918197025,157.60365318954888,maize
93,53,98,23.906394306669352,67.11682593045242,4.545761421909959,282.67574293423394,wheat
58,77,36,18.06518147906813,66.8409754793428,8.988881460325405,330.63436968504755,rice
82,87,46,26.121628576821454,69.39154678666411,8.080835083382546,399.13767830314225,rice
98,84,81,25.42747298827755,56.01668404117745,6.8139814289837695,355.52998529710703,rice
41,78,91,27.361172081908453,77.86422261783821,4.023327499911373,329.7811876122596,wheat
92,80,59,17.820441761057047,56.43931746582995,4.0417855745657985,281.90383711200525,wheat
59,39,52,17.51421768275097,59.53731804608445,7.606199285916796,137.56194596774614,maize
86,46,28,31.058210666302504,74.71249521773754,8.309488406604139,126.49496830211564,rice
61,35,73,26.300412606196666,58.240937601736164,5.295286040092426,264.95591271963815,wheat
29,79,67,20.007641587872435,88.31464515540337,6.802499745403514,398.734922232078,rice
65,70,86,28.332334786618738,59.780496636776746,6.6360622578919655,265.26099576191564,maize
50,52,98,23.363617303732724,85.0409465352397,7.411485543845357,114.87257861123061,maize
67,37,51,17.187356284105956,64.70426927145448,7.65769290100177,347.887770831083,maize
72,90,44,34.20399310803127,73.53784187062615,7.217601289044106,173.75996855639198,wheat
84,93,78,33.49513407936805,51.87743942307638,5.2967375428335695,140.71411920464377,wheat
29,98,78,22.737656961828442,87.98060545134663,7.3538687844901425,120.06095759304192,rice
32,75,43,15.585656543860544,71.48605745246817,7.476627748300682,322.9406866158223,wheat
28,57,57,33.37069282583175,79.04569765604558,4.1890675520522045,377.82467271560944,barley
24,38,64,17.262832316699505,83.53156502939504,7.682264067893222,155.572583336446,barley
55,79,39,31.50232491360553,85.14245679096089,7.926302894757727,344.9466656603381,rice
41,50,64,29.357968835701215,86.81422600451702,5.34708718647675,309.10180384444936,rice
23,46,78,34.38044621938592,59.77556326888944,6.623223307876735,302.6375499481678,wheat
81,99,47,22.356416894896775,85.45631413280726,7.159839146697681,132.36144413604876,rice
37,38,51,27.058235293373663,87.76979990633343,6.429436724391266,238.46217883958718,maize
66,51,42,24.716052686863193,66.97002113140668,7.479277356159606,121.68825785720531,barley
37,56,72,22.572614151157744,87.76237512657517,8.888362778491812,112.8915829546943,maize
35,96,27,16.933623434482357,89.4637617012539,6.0062819495270645,348.5663026279515,rice
90,49,48,31.827318723025243,86.31842670963717,7.585857145870519,385.6328759512876,wheat
51,70,39,26.58385358018055,54.23255583197389,4.397402289966231,119.12737147938213,maize
96,50,79,24.066978706727554,64.58618473475725,7.7597489232861,356.7774688415739,maize
64,91,47,15.82946706724738,86.53154112455525,8.82024989372933,337.53200222217174,maize
47,51,67,25.94209298145043,80.96224631314142,6.447120266216087,221.1788239793991,maize
59,79,48,33.62896325268209,87.63281064804815,5.120545599933257,192.35178778946542,barley
59,82,45,22.231274255258455,85.4453246958214,7.518311606855303,207.24745724560046,rice
68,53,52,15.941804749436244,73.18429302995855,4.725183839974325,132.33241172888367,rice
78,94,34,22.421658905015224,57.76171391002421,4.121145953339537,347.14228903414926,maize
94,46,84,16.85714536967202,58.74892060556735,5.532282487708629,293.25907119706915,barley
69,91,96,15.605891757432406,74.52647973405513,5.4427535743563755,312.9281950617435,maize
81,60,53,18.49073075942392,81.05593713158552,8.522692296162791,274.4437383201887,wheat
51,82,63,31.92770911796243,58.81139093024989,5.0946796670677195,231.55277140246915,barley
41,45,81,17.458864247782504,69.59200569217818,4.083341566415871,212.0481513014529,barley
51,74,41,18.781181496905827,78.85550035207999,6.629610012118716,117.84067714969495,wheat
66,90,71,17.123778728495466,61.25914082643838,7.6592947212963995,116.59431375837136,rice
63,37,63,15.755823246562038,65.99734358645763,6.505534386410658,132.6538356263144,rice
81,76,53,24.420936158161236,74.07865276904715,8.475617973311719,333.7498735396225,wheat
38,63,37,21.855031677958507,67.88025544260594,5.043366143093661,199.18841582170757,wheat
30,64,90,15.02349109884506,60.55109033310018,4.602976045009108,329.40620587759867,maize
53,59,38,29.7549149946139,84.6985698363518,8.2232024048116,277.56609257974355,wheat
23,47,32,34.53269311896344,88.39667867106232,5.44410076411881,141.95572440437917,maize
77,20,25,17.556703184229583,89.72580027878872,7.2794411445371185,398.8571972696589,maize
29,60,60,23.43498557642655,79.2328166290719,5.996537000386889,238.04355446510465,rice
61,82,97,21.760475610507974,78.03315180151333,4.831342325780783,293.3293270770641,wheat
28,61,79,23.139491809354993,63.68095823060443,7.728960782854731,131.40838249646865,maize
27,97,58,27.533120063375048,71.22007590703078,5.908557010435749,275.88519522264477,wheat
41,37,66,29.63589106439243,51.28129975433018,5.866457547551511,258.25641629339975,maize
21,53,30,22.630654381305575,79.49292398953796,7.263495813096295,273.0609620616019,maize
58,56,81,19.518304916323117,62.83062240590958,8.684526060347931,269.6662842840881,barley
26,78,27,30.673895474068498,67.4201350086062,6.4286343312946705,116.00427317982829,rice
53,96,95,29.113717455243453,63.1327746341524,7.599418485411547,346.59538228396514,wheat
49,85,52,20.933427545557386,69.57573919737355,4.24036318076389,304.3205992850198,maize
72,69,28,15.558697884612831,61.83854396394386,6.472766533925321,288.1271539544947,barley
86,49,20,18.856536005641647,84.78721405939993,8.713149481728804,304.7499703500681,maize
95,45,51,17.924507876207738,60.28044759446462,8.545286811211987,145.42513123254122,maize
80,82,42,27.914628335829633,84.17180515858223,8.359284375378191,176.45469516105953,maize
90,32,48,29.539239109780954,89.13988440212978,8.914621010298983,335.26081609342987,rice
99,27,94,32.371205444673166,87.40979875765143,4.99885996320856,161.9364626740072,rice
41,35,70,26.17787857551273,88.79554689390054,5.252237588239043,144.5497192007579,barley
83,95,86,33.40766098953002,75.11599474423079,7.258715514029251,315.010109483546,barley
48,53,48,16.605955932045845,52.97787050685855,6.506662366900265,313.54259887626864,rice
54,22,78,24.293535653885993,89.19951701473732,8.36364202819399,263.6900022450578,wheat
30,28,74,31.18945340558069,84.9862594044699,6.134946644929364,290.2304264559921,wheat
52,80,30,22.787839708096893,60.843463346101814,4.937381854616799,122.45256772978902,wheat
40,78,49,24.09814681957547,58.93762425642946,7.298502841309558,240.7821239911002,maize
54,42,26,31.435660235697895,59.10760120171474,6.516095527335313,365.4692373685101,rice
20,38,36,25.71473616939969,69.97065752434835,8.969130625026963,359.9467959871778,maize
84,22,80,17.60397805978895,59.475446646228946,8.818680250649127,313.5089973977374,rice
35,96,43,26.384256415653468,85.70596946085979,5.821075269298859,283.1463796253946,barley
86,30,69,27.92600502421625,62.049436789805405,8.933763138156031,291.057295891325,maize
40,50,43,21.00849388893507,62.426662422849404,7.340908170895271,369.43099009372963,rice
88,66,75,32.751682683669486,77.89843490985095,6.3757206931497254,127.90553668859373,maize
92,81,78,16.014131969054255,70.3616526237258,8.326738294836849,262.11524582586935,wheat
97,80,24,17.678512879596823,68.16383172221954,5.82359079188476,299.11932322816074,barley
70,94,85,21.514150813140837,51.4596436183246,5.956998421299724,306.8357264008144,rice
54,64,67,27.975200071470137,53.40162988491092,4.821817413602483,218.66326335443802,maize
69,95,44,19.8599496440482,86.44579682337768,7.261500613373781,344.56798360151004,wheat
54,95,38,34.65620405712637,51.56520812991006,7.716031661927125,322.7650259307396,rice
86,99,47,34.95097929596155,63.94600801275308,5.709873199099392,356.1514218012076,rice
46,30,69,25.046332938100946,78.65370454908712,6.8023732681148505,231.00416563060483,barley
36,38,48,19.20380061161239,74.95724267223551,7.729820320570277,381.89163609424605,wheat
85,28,45,23.39277917168489,52.68053166109919,8.381275086403512,387.18088259590417,barley
43,56,38,34.40851643760776,89.24798572316233,5.661130861492037,122.95191786821871,barley
63,44,70,19.979281035897095,83.29073678727532,6.299866031456445,207.40344196502997,rice
62,87,66,27.469749411048877,63.09895690100821,8.880583009691248,198.52021739287298,wheat
58,97,65,23.650257067256607,60.76224961862238,6.502991234514877,219.47793036438222,barley
58,85,99,33.46122528794581,79.86024568227953,7.058264869855131,241.29105478463697,maize
42,47,53,23.904917809121425,52.733372862185696,5.216841450770485,396.55963786657605,wheat
78,69,72,33.69972711351903,67.49137931376164,4.328117730387902,103.3122004132887,rice
22,88,82,24.562453665348016,84.97755157632639,8.978263869460609,352.09394914403595,wheat
67,50,70,28.58857948687313,73.60304190794399,7.504269943295619,264.97077459864147,wheat
67,51,30,22.56154072864983,78.86376417561357,4.4001489924828485,369.62816524756795,rice
57,62,35,16.51441085156771,52.98215173868061,4.897587137322994,386.71760601710963,wheat
54,81,25,34.088885698735155,65.91238527689461,5.673987154324043,332.9307844668065,barley
79,46,57,30.53961656165859,80.16291856711167,8.11431323263206,201.54026023624337,maize
60,21,88,28.121493050971452,69.8984903650106,4.064278857485396,256.51940659928954,rice
51,92,89,28.412614365867924,79.7368713583369,8.878395356287651,183.67838331013925,barley
21,53,26,33.707942677167374,51.35690242664357,4.517816731227428,113.41734518393663,rice
66,39,80,27.59468862525253,59.500962189103554,6.953097808691657,359.4654812562771,wheat
86,47,93,25.35362350496719,89.94927920788551,6.03299012793998,381.507847323736,wheat
87,84,84,23.284733305150276,69.4257968827315,6.451435736079548,269.5292496900913,maize
79,60,83,24.991523058934245,72.43334498509361,5.178914415314823,300.187653847142,maize
76,61,48,31.916619524012532,52.32149083965857,4.084615870058043,316.8552442453232,maize
95,67,48,30.316904654330788,71.03351904624822,7.393370211672076,100.18666679183853,rice
74,78,99,20.794280642605333,52.35425418007888,4.90812324840596,301.21350066681055,maize
25,60,60,27.064569464108317,58.13717150720701,7.800633405292595,179.18471993371648,barley
75,26,86,32.584905754849984,51.28553771934075,6.337219307564016,381.3165399934844,wheat
58,72,52,20.527187564070186,66.8088855695683,4.735158975929282,316.4108080818785,maize
23,73,72,17.27400329622766,81.39057386610475,7.356554204837006,281.4451650073957,wheat
74,30,44,18.566438595553624,87.43545980431036,4.804921742124253,199.0310317241175,rice
24,43,41,30.438314997375386,77.6977018040775,5.407858597036222,386.5373326963492,wheat
54,71,38,23.209315066072573,56.6261576988254,8.260846505220362,394.0508513220272,rice
36,39,98,22.883419180078995,69.91286133887385,7.375595376701382,114.19236744645215,maize
46,73,75,15.362198820335546,79.36014311572856,8.642720261008865,366.33405378562713,wheat
69,27,46,15.43924766130554,81.90354112553945,6.276836132194027,188.05802227306725,barley
41,86,49,31.857180655954927,68.83328800761723,5.949697089764941,296.2718474505601,maize
58,80,33,28.437192660922776,50.01262191285772,4.864892205697548,300.41221587837754,rice
84,64,58,25.25671072417687,54.35927728100368,4.31340082001964,384.49588735119147,barley
21,84,41,31.020645061555342,62.299282382871745,4.095917808498788,107.5864301834424,maize
27,46,35,31.80954202119758,69.27176388823649,5.42090566159194,364.7243068437968,rice
30,34,72,28.460223333932515,74.82939395688403,7.848598608246127,257.5972665252847,wheat
74,46,91,25.752395632423813,72.10049137506284,5.0559410592874805,335.0589394374939,barley
68,35,27,27.631350989486936,85.12833054547694,6.818656279607907,390.28290798990076,barley
51,67,99,15.671488659259357,65.56406516967152,4.772171552581725,126.0958663699131,wheat
74,66,62,25.73060649808035,51.40122727670726,6.308503967015932,180.5064425340509,wheat
31,44,69,18.919995521546603,77.11342012188254,7.512325814094119,260.84206284196455,wheat
72,50,20,19.197554673722866,74.46781572524806,6.9968416111837906,161.91528537320104,barley
97,98,98,25.623367506445057,50.515451068187026,4.839248922629008,183.1570950030059,maize
34,59,55,34.420177547650965,89.42997529280322,4.641895264953031,362.09049571421684,barley
97,72,88,18.42495646952412,86.72770655386839,7.9884731569241225,334.0638067082922,maize
